Helpful,Product ID,Rated Reviews,Review Score,Review Length,Exclamation Points,Helpful Fraction
,B006ACAJW6,,4.0,520,1.0,
10,B000RZAJL8,10,5.0,1049,,1.0
3,B000RZAJL8,3,5.0,176,1.0,1.0
3,B000RZAJL8,3,5.0,322,,1.0
1,B000RZAJL8,1,5.0,211,,1.0
1,B000RZAJL8,1,5.0,113,,1.0
1,B000RZAJL8,1,4.0,93,,1.0
1,B000RZAJL8,1,5.0,110,,1.0
1,B000RZAJL8,1,5.0,247,,1.0
,B000RZAJL8,,1.0,305,,
,B000RZAJL8,,5.0,436,4.0,
,B000RZAJL8,,1.0,208,,
,B000RZAJL8,,2.0,259,,
,B000RZAJL8,,1.0,204,,
,B000RZAJL8,,1.0,136,,
,B000RZAJL8,,5.0,645,1.0,
,B000RZAJL8,,4.0,311,1.0,
,B000RZAJL8,,5.0,87,,
,B000RZAJL8,,5.0,96,,
1,B000RZAJL8,2,5.0,235,,0.5
4,B0012AL3VM,4,3.0,547,,1.0
2,B0012AL3VM,2,5.0,126,,1.0
1,B0012AL3VM,1,4.0,258,,1.0
,B0012AL3VM,,4.0,200,,
,B0012AL3VM,,5.0,331,,
1,B0000TLFFK,1,5.0,415,,1.0
1,B0044Z2W6M,1,3.0,383,,1.0
,B0044Z2W6M,,5.0,268,,
,B0044Z2W6M,,4.0,101,,
6,B001EO66NQ,6,5.0,600,3.0,1.0
1,B001EO66NQ,1,5.0,102,,1.0
3,B001EO66NQ,4,3.0,184,,0.75
5,B001EO66NQ,8,1.0,545,,0.625
1,B001EO66NQ,10,1.0,276,2.0,0.1
,B000LCEX6O,,5.0,309,,
3,B001B3XOW6,3,5.0,157,2.0,1.0
1,B001B3XOW6,1,1.0,705,,1.0
2,B001B3XOW6,3,5.0,143,4.0,0.6666666666666666
,B001B3XOW6,4,1.0,333,,
,B000SARGKE,,5.0,194,,
,B00063431S,,5.0,157,,
,B00063431S,,5.0,166,3.0,
,B00063431S,,4.0,589,,
,B00063431S,,1.0,396,,
,B00063431S,,5.0,123,1.0,
,B004ZIER34,,5.0,214,,
,B004ZIER34,,3.0,591,,
,B004ZIER34,,5.0,386,,
,B004ZIER34,,5.0,1202,2.0,
,B004ZIER34,,5.0,486,,
,B004ZIER34,,2.0,1186,1.0,
,B004ZIER34,,4.0,326,1.0,
,B004ZIER34,,4.0,452,,
,B004ZIER34,,3.0,725,,
,B004ZIER34,,4.0,557,1.0,
,B004ZIER34,,3.0,446,,
,B004ZIER34,,5.0,136,,
,B004ZIER34,,4.0,393,,
,B004ZIER34,,4.0,580,,
,B004ZIER34,,2.0,601,,
,B004ZIER34,,3.0,502,,
,B004ZIER34,,4.0,279,,
,B004ZIER34,,3.0,531,,
,B004ZIER34,,4.0,290,,
,B004ZIER34,,4.0,637,1.0,
,B004ZIER34,,3.0,1118,,
,B004ZIER34,,5.0,194,,
,B004ZIER34,,2.0,695,,
,B004ZIER34,,1.0,228,1.0,
,B004ZIER34,,4.0,731,,
,B004ZIER34,,3.0,403,1.0,
,B004ZIER34,,5.0,321,,
,B004ZIER34,,3.0,1074,,
,B004ZIER34,,2.0,841,,
,B004ZIER34,,4.0,306,,
,B004ZIER34,,4.0,1345,,
,B004ZIER34,,4.0,362,,
,B004ZIER34,,4.0,201,,
,B004ZIER34,,5.0,155,,
,B004ZIER34,,4.0,461,,
,B004ZIER34,,5.0,1983,,
,B004ZIER34,,5.0,824,2.0,
,B004ZIER34,,4.0,305,,
,B004ZIER34,,1.0,1008,,
,B004ZIER34,,4.0,685,,
,B004ZIER34,,1.0,528,,
,B004ZIER34,,2.0,1001,,
,B004ZIER34,,4.0,389,,
,B004ZIER34,,3.0,522,,
,B004ZIER34,,5.0,261,3.0,
,B004ZIER34,,4.0,306,,
,B004ZIER34,,5.0,888,,
,B004ZIER34,,5.0,1318,,
,B004ZIER34,,4.0,934,3.0,
,B004ZIER34,,4.0,424,,
,B004ZIER34,,3.0,908,,
,B004ZIER34,,4.0,380,1.0,
,B004ZIER34,,4.0,620,1.0,
,B004ZIER34,,4.0,496,1.0,
,B004ZIER34,,2.0,572,,
,B004ZIER34,,5.0,665,,
,B004ZIER34,,4.0,431,,
,B004ZIER34,,4.0,577,,
,B004ZIER34,,5.0,372,2.0,
,B004ZIER34,,3.0,2346,,
,B004ZIER34,,3.0,658,,
,B004ZIER34,,3.0,567,,
,B004ZIER34,,2.0,204,,
,B004ZIER34,,4.0,546,,
,B004ZIER34,,3.0,437,,
,B004ZIER34,,3.0,848,1.0,
,B004ZIER34,,3.0,265,,
,B004ZIER34,,3.0,698,,
,B004ZIER34,,5.0,385,1.0,
,B004ZIER34,,3.0,785,,
,B004ZIER34,,5.0,454,1.0,
,B004ZIER34,,2.0,645,,
,B004ZIER34,,4.0,891,,
,B004ZIER34,,3.0,197,1.0,
,B004ZIER34,,4.0,475,,
,B004ZIER34,,5.0,460,,
,B004ZIER34,,3.0,515,,
,B004ZIER34,,4.0,115,,
,B004ZIER34,,4.0,2752,3.0,
,B004ZIER34,,4.0,1016,,
,B004ZIER34,,5.0,971,,
,B004ZIER34,,4.0,861,1.0,
,B004ZIER34,,5.0,466,1.0,
,B004ZIER34,,2.0,383,,
,B004ZIER34,,3.0,1776,,
,B004ZIER34,,3.0,404,1.0,
,B004ZIER34,,5.0,161,,
,B004ZIER34,,5.0,384,,
,B004ZIER34,,2.0,490,,
,B004ZIER34,,2.0,406,,
,B004ZIER34,,5.0,373,,
,B004ZIER34,,2.0,435,,
,B004ZIER34,,4.0,364,,
,B004ZIER34,,3.0,1891,1.0,
,B004ZIER34,,3.0,468,1.0,
,B004ZIER34,,3.0,335,,
,B004ZIER34,,5.0,662,1.0,
,B004ZIER34,,5.0,458,,
,B004ZIER34,,2.0,427,,
,B004ZIER34,,2.0,1982,3.0,
6,B004ZIER34,6,5.0,827,,1.0
5,B004ZIER34,5,2.0,553,,1.0
3,B004ZIER34,3,4.0,687,,1.0
3,B004ZIER34,3,3.0,409,,1.0
3,B004ZIER34,3,1.0,354,1.0,1.0
3,B004ZIER34,3,2.0,276,,1.0
2,B004ZIER34,2,5.0,1131,2.0,1.0
2,B004ZIER34,2,5.0,543,,1.0
2,B004ZIER34,2,3.0,725,1.0,1.0
2,B004ZIER34,2,3.0,319,,1.0
,B004ZIER34,,2.0,1307,,
,B004ZIER34,,3.0,1984,1.0,
,B004ZIER34,,4.0,729,1.0,
,B004ZIER34,,3.0,566,,
,B004ZIER34,,2.0,930,1.0,
,B004ZIER34,,5.0,285,1.0,
,B004ZIER34,,3.0,1195,,
,B004ZIER34,,3.0,420,,
,B004ZIER34,,4.0,410,,
,B004ZIER34,,3.0,1210,,
,B004ZIER34,,3.0,654,,
,B004ZIER34,,4.0,893,,
,B004ZIER34,,3.0,976,,
,B004ZIER34,,4.0,698,,
,B004ZIER34,,3.0,2715,,
,B004ZIER34,,5.0,431,1.0,
,B004ZIER34,,4.0,515,,
,B004ZIER34,,5.0,235,,
,B004ZIER34,,4.0,666,,
,B004ZIER34,,5.0,838,,
,B004ZIER34,,4.0,1239,1.0,
,B004ZIER34,,5.0,245,1.0,
,B004ZIER34,,5.0,343,3.0,
,B004ZIER34,,4.0,954,,
,B004ZIER34,,5.0,733,,
,B004ZIER34,,4.0,322,1.0,
,B004ZIER34,,4.0,214,,
,B004ZIER34,,4.0,1542,,
,B004ZIER34,,2.0,396,1.0,
,B004ZIER34,,5.0,708,,
,B004ZIER34,,4.0,592,1.0,
,B004ZIER34,,5.0,134,,
,B004ZIER34,,2.0,116,,
,B004ZIER34,,4.0,2053,5.0,
,B004ZIER34,,5.0,325,1.0,
,B004ZIER34,,4.0,201,1.0,
,B004ZIER34,,4.0,313,,
,B004ZIER34,,5.0,1777,1.0,
,B004ZIER34,,4.0,519,1.0,
,B004ZIER34,,5.0,383,,
,B004ZIER34,,4.0,419,1.0,
,B004ZIER34,,4.0,328,,
,B004ZIER34,,4.0,450,,
,B004ZIER34,,2.0,885,1.0,
,B004ZIER34,,4.0,519,1.0,
,B004ZIER34,,5.0,713,1.0,
,B004ZIER34,,5.0,409,,
,B004ZIER34,,5.0,398,,
,B004ZIER34,,5.0,470,1.0,
,B004ZIER34,,4.0,657,,
,B004ZIER34,,5.0,375,1.0,
,B004ZIER34,,4.0,1805,,
,B004ZIER34,,5.0,625,,
,B004ZIER34,,2.0,670,,
,B004ZIER34,,4.0,702,,
,B004ZIER34,,2.0,347,,
,B004ZIER34,,4.0,674,,
,B004ZIER34,,5.0,481,,
,B004ZIER34,,4.0,325,,
,B004ZIER34,,5.0,535,2.0,
,B004ZIER34,,4.0,779,,
,B004ZIER34,,4.0,739,,
,B004ZIER34,,4.0,727,1.0,
,B004ZIER34,,4.0,864,,
,B004ZIER34,,2.0,622,,
,B004ZIER34,,5.0,198,,
,B004ZIER34,,5.0,395,,
,B004ZIER34,,2.0,834,,
,B004ZIER34,,4.0,592,,
,B004ZIER34,,2.0,310,,
,B004ZIER34,,4.0,252,,
,B004ZIER34,,4.0,1709,,
,B004ZIER34,,2.0,1078,,
,B004ZIER34,,4.0,871,,
,B004ZIER34,,5.0,435,,
,B004ZIER34,,4.0,1850,7.0,
,B004ZIER34,,2.0,1003,,
,B004ZIER34,,5.0,533,,
,B004ZIER34,,2.0,496,,
,B004ZIER34,,4.0,1570,,
,B004ZIER34,,4.0,1099,1.0,
,B004ZIER34,,4.0,867,,
,B004ZIER34,,5.0,467,1.0,
,B004ZIER34,,2.0,974,,
,B004ZIER34,,4.0,666,,
,B004ZIER34,,4.0,4755,,
,B004ZIER34,,5.0,372,,
,B004ZIER34,,4.0,932,,
,B004ZIER34,,5.0,387,,
,B004ZIER34,,2.0,815,,
,B004ZIER34,,5.0,435,,
,B004ZIER34,,2.0,778,,
,B004ZIER34,,4.0,164,,
,B004ZIER34,,4.0,394,,
,B004ZIER34,,2.0,909,,
,B004ZIER34,,4.0,922,,
,B004ZIER34,,4.0,593,,
,B004ZIER34,,2.0,1706,1.0,
,B004ZIER34,,5.0,632,,
,B004ZIER34,,1.0,139,,
2,B004ZIER34,2,2.0,235,,1.0
2,B004ZIER34,2,3.0,982,,1.0
2,B004ZIER34,2,2.0,261,1.0,1.0
2,B004ZIER34,2,3.0,415,,1.0
2,B004ZIER34,2,5.0,714,1.0,1.0
2,B004ZIER34,2,3.0,419,,1.0
2,B004ZIER34,2,3.0,907,,1.0
2,B004ZIER34,2,3.0,2185,,1.0
2,B004ZIER34,2,3.0,845,,1.0
2,B004ZIER34,2,3.0,648,,1.0
,B004ZIER34,,2.0,201,,
,B004ZIER34,,2.0,1976,,
,B004ZIER34,,4.0,684,,
,B004ZIER34,,5.0,716,,
,B004ZIER34,,4.0,1893,,
,B004ZIER34,,4.0,527,3.0,
,B004ZIER34,,5.0,495,,
,B004ZIER34,,5.0,224,,
,B004ZIER34,,2.0,946,,
,B004ZIER34,,1.0,286,1.0,
,B004ZIER34,,5.0,285,,
,B004ZIER34,,4.0,700,,
,B004ZIER34,,5.0,500,1.0,
,B004ZIER34,,4.0,291,,
,B004ZIER34,,4.0,498,,
,B004ZIER34,,4.0,1354,,
,B004ZIER34,,4.0,122,1.0,
,B004ZIER34,,5.0,458,4.0,
,B004ZIER34,,2.0,174,,
,B004ZIER34,,4.0,752,2.0,
,B004ZIER34,,4.0,401,,
,B004ZIER34,,4.0,1330,1.0,
,B004ZIER34,,4.0,1259,,
,B004ZIER34,,1.0,483,,
,B004ZIER34,,5.0,592,1.0,
,B004ZIER34,,5.0,232,1.0,
,B004ZIER34,,5.0,1777,,
,B004ZIER34,,4.0,2967,,
,B004ZIER34,,5.0,600,,
,B004ZIER34,,4.0,238,,
1,B004ZIER34,2,3.0,2827,2.0,0.5
1,B004ZIER34,2,3.0,117,,0.5
1,B004ZIER34,2,1.0,1674,3.0,0.5
1,B004ZIER34,2,3.0,1177,,0.5
1,B004ZIER34,2,5.0,821,,0.5
,B004ZIER34,1,3.0,370,,
,B004ZIER34,1,3.0,676,,
,B004ZIER34,1,3.0,1124,,
,B004ZIER34,1,2.0,227,,
,B004ZIER34,2,3.0,291,,
4,B004ZIER34,5,1.0,2169,1.0,0.8
4,B004ZIER34,5,2.0,1215,,0.8
1,B004ZIER34,1,5.0,212,,1.0
1,B004ZIER34,1,4.0,761,1.0,1.0
1,B004ZIER34,1,1.0,863,1.0,1.0
1,B004ZIER34,1,3.0,847,,1.0
1,B004ZIER34,1,4.0,1367,,1.0
1,B004ZIER34,1,1.0,271,,1.0
1,B004ZIER34,1,2.0,428,,1.0
1,B004ZIER34,1,5.0,622,2.0,1.0
1,B004ZIER34,1,1.0,552,,1.0
1,B004ZIER34,1,2.0,457,,1.0
1,B004ZIER34,1,3.0,600,,1.0
1,B004ZIER34,1,3.0,766,,1.0
1,B004ZIER34,1,3.0,676,,1.0
1,B004ZIER34,1,4.0,909,,1.0
1,B004ZIER34,1,3.0,1435,,1.0
1,B004ZIER34,1,1.0,726,,1.0
1,B004ZIER34,1,3.0,795,,1.0
1,B004ZIER34,1,3.0,963,,1.0
1,B004ZIER34,1,1.0,435,,1.0
1,B004ZIER34,1,3.0,455,,1.0
1,B004ZIER34,1,3.0,498,,1.0
1,B004ZIER34,1,3.0,1412,,1.0
1,B004ZIER34,1,3.0,637,,1.0
1,B004ZIER34,1,4.0,412,2.0,1.0
1,B004ZIER34,1,3.0,1816,,1.0
1,B004ZIER34,1,3.0,867,,1.0
1,B004ZIER34,1,3.0,327,,1.0
1,B004ZIER34,1,4.0,1377,2.0,1.0
1,B004ZIER34,1,2.0,280,,1.0
1,B004ZIER34,1,5.0,826,1.0,1.0
1,B004ZIER34,1,1.0,1001,,1.0
1,B004ZIER34,1,3.0,191,,1.0
1,B004ZIER34,1,5.0,1463,,1.0
1,B004ZIER34,1,3.0,382,,1.0
1,B004ZIER34,1,1.0,263,1.0,1.0
1,B004ZIER34,1,3.0,529,1.0,1.0
1,B004ZIER34,1,3.0,467,,1.0
1,B004ZIER34,1,1.0,1798,1.0,1.0
1,B004ZIER34,1,3.0,588,,1.0
1,B004ZIER34,1,3.0,2047,1.0,1.0
1,B004ZIER34,1,3.0,261,,1.0
1,B004ZIER34,1,3.0,804,,1.0
1,B004ZIER34,1,4.0,1211,1.0,1.0
1,B004ZIER34,1,3.0,1445,1.0,1.0
1,B004ZIER34,1,3.0,637,,1.0
3,B004ZIER34,4,1.0,829,,0.75
3,B004ZIER34,4,1.0,2269,,0.75
3,B004ZIER34,4,4.0,420,,0.75
2,B004ZIER34,3,2.0,356,,0.6666666666666666
2,B004ZIER34,3,2.0,428,,0.6666666666666666
2,B004ZIER34,3,2.0,1785,,0.6666666666666666
2,B004ZIER34,3,3.0,307,,0.6666666666666666
,B004ZIER34,,3.0,340,,
,B004ZIER34,,3.0,142,,
,B004ZIER34,,2.0,212,,
,B004ZIER34,,4.0,279,,
,B004ZIER34,,3.0,334,,
,B004ZIER34,,3.0,150,,
,B004ZIER34,,2.0,337,,
,B004ZIER34,,3.0,379,,
,B004ZIER34,,5.0,191,,
,B004ZIER34,,3.0,282,,
,B004ZIER34,,4.0,165,,
,B004ZIER34,,3.0,148,1.0,
,B004ZIER34,,3.0,151,,
,B004ZIER34,,1.0,355,,
,B004ZIER34,,3.0,693,,
,B004ZIER34,,4.0,834,,
1,B002LML5IQ,1,5.0,1060,,1.0
,B000HQKMI2,,5.0,169,,
7,B000EG1RF2,8,5.0,150,,0.875
1,B000EG1RF2,2,5.0,227,4.0,0.5
1,B000EG1RF2,2,5.0,97,,0.5
19,B0036QHQ5C,21,5.0,1929,,0.9047619047619048
4,B0036QHQ5C,4,2.0,423,,1.0
1,B0036QHQ5C,1,5.0,153,,1.0
1,B0036QHQ5C,1,5.0,324,2.0,1.0
2,B0036QHQ5C,3,5.0,582,,0.6666666666666666
,B0036QHQ5C,,5.0,363,,
,B0036QHQ5C,,5.0,568,2.0,
,B0036QHQ5C,,5.0,234,,
,B0036QHQ5C,,5.0,208,,
,B0036QHQ5C,,4.0,498,,
,B0036QHQ5C,,3.0,250,,
,B0036QHQ5C,,2.0,326,,
,B0036QHQ5C,,4.0,1568,,
,B0036QHQ5C,,5.0,555,2.0,
,B0036QHQ5C,,3.0,341,,
,B0036QHQ5C,,5.0,446,4.0,
1,B0036QHQ5C,2,3.0,677,3.0,0.5
10,B000FFHT68,10,5.0,1390,1.0,1.0
10,B000FFHT68,10,5.0,306,2.0,1.0
4,B000FFHT68,4,5.0,612,,1.0
3,B000FFHT68,3,5.0,523,,1.0
3,B000FFHT68,3,5.0,366,1.0,1.0
2,B000FFHT68,2,5.0,463,,1.0
4,B000FFHT68,5,4.0,220,,0.8
1,B000FFHT68,1,5.0,413,2.0,1.0
1,B000FFHT68,1,5.0,813,6.0,1.0
1,B000FFHT68,1,5.0,320,,1.0
,B000FFHT68,,4.0,229,,
2,B003SBPZB2,2,4.0,493,,1.0
1,B003SBPZB2,1,5.0,401,,1.0
,B003SBPZB2,,5.0,706,,
1,B003SBPZB2,2,5.0,124,,0.5
,B003SBPZB2,3,1.0,114,,
,B003SBPZB2,3,2.0,386,,
3,B003SBPZB2,10,1.0,1753,5.0,0.3
,B003ZW9SPS,,5.0,143,,
5,B0052UOQY4,5,4.0,1833,,1.0
,B001M2B8QK,,5.0,319,2.0,
7,B003FCZQQI,7,5.0,452,1.0,1.0
3,B003FCZQQI,3,5.0,419,4.0,1.0
2,B003FCZQQI,2,5.0,363,2.0,1.0
1,B003FCZQQI,1,2.0,604,,1.0
1,B003FCZQQI,1,4.0,190,,1.0
,B003FCZQQI,,4.0,158,,
,B003FCZQQI,,5.0,787,1.0,
,B003FCZQQI,,5.0,167,,
,B003FCZQQI,,4.0,136,,
,B003FCZQQI,,5.0,508,6.0,
,B003FCZQQI,,4.0,145,,
,B003FCZQQI,,5.0,231,4.0,
,B003FCZQQI,,4.0,122,,
,B003FCZQQI,,5.0,112,1.0,
,B003FCZQQI,,5.0,195,,
,B003FCZQQI,,5.0,178,,
1,B003FCZQQI,2,1.0,220,,0.5
2,B001JSHRY4,2,5.0,349,,1.0
1,B001JSHRY4,1,5.0,183,1.0,1.0
,B001JSHRY4,,5.0,284,1.0,
7,B001JSHRY4,12,1.0,174,1.0,0.5833333333333334
,B004R6BM6O,,5.0,189,2.0,
,B005V9ZB8Q,,5.0,663,,
,B005V9ZB8Q,,2.0,1513,,
2,B00207UBMS,2,5.0,488,,1.0
2,B00207UBMS,2,5.0,170,,1.0
1,B00207UBMS,1,5.0,465,2.0,1.0
1,B00207UBMS,1,5.0,227,,1.0
,B00207UBMS,,5.0,268,,
1,B0029XP0UG,1,5.0,1679,,1.0
,B0029XP0UG,,5.0,190,,
,B0029XP0UG,,5.0,154,1.0,
,B00063431I,,5.0,217,,
,B00063431I,,5.0,397,,
2,B002CJAOT4,2,4.0,455,,1.0
2,B002CJAOT4,2,5.0,88,1.0,1.0
1,B002CJAOT4,1,5.0,235,,1.0
,B002CJAOT4,,5.0,338,,
,B002CJAOT4,,4.0,327,,
,B00514DPDY,,5.0,249,,
1,B00514DPDY,2,1.0,133,,0.5
,B003O5XI5W,,4.0,218,,
,B003O5XI5W,,5.0,166,,
,B003O5XI5W,,2.0,124,,
,B003O5XI5W,2,1.0,194,,
1,B006Z93H3M,1,5.0,445,1.0,1.0
7,B001E96JY2,7,4.0,443,,1.0
3,B001E96JY2,3,1.0,553,5.0,1.0
3,B001E96JY2,4,1.0,403,,0.75
,B001E96JY2,,1.0,209,,
,B001E96JY2,,3.0,1111,,
,B001E96JY2,,1.0,919,,
,B001E96JY2,,2.0,382,,
,B001E96JY2,,1.0,309,6.0,
,B001E96JY2,,4.0,941,,
2,B001E96JY2,4,3.0,171,,0.5
,B001E96JY2,1,1.0,204,,
,B001E96JY2,1,1.0,619,1.0,
,B001E96JY2,1,1.0,217,,
,B001E96JY2,1,1.0,339,1.0,
,B001E96JY2,1,2.0,243,,
,B001E96JY2,1,1.0,122,,
,B001E96JY2,1,1.0,338,2.0,
1,B001E96JY2,3,1.0,92,,0.3333333333333333
,B001E96JY2,2,1.0,368,,
,B001E96JY2,2,2.0,780,,
4,B000MPFJAO,4,5.0,339,,1.0
3,B000MPFJAO,3,4.0,83,,1.0
1,B000MPFJAO,1,4.0,261,,1.0
,B000MPFJAO,,4.0,838,1.0,
,B000MPFJAO,,5.0,240,,
,B000MPFJAO,,4.0,299,1.0,
,B000MPFJAO,,2.0,275,,
,B000EPR1J4,,5.0,119,2.0,
,B000EPR1J4,,5.0,534,6.0,
,B000EPR1J4,,5.0,1223,2.0,
,B000EPR1J4,,5.0,165,,
,B000EPR1J4,,5.0,93,,
,B000EPR1J4,,5.0,268,1.0,
,B000EPR1J4,,5.0,91,,
,B000EPR1J4,1,2.0,234,,
,B000EPR1J4,1,5.0,212,,
3,B000RHVGEK,3,5.0,144,,1.0
6,B000X9NRKS,6,5.0,213,3.0,1.0
8,B000X9NRKS,9,5.0,136,,0.8888888888888888
3,B000X9NRKS,3,3.0,715,,1.0
3,B000X9NRKS,3,5.0,154,1.0,1.0
2,B000X9NRKS,2,5.0,478,,1.0
2,B000X9NRKS,2,4.0,1133,,1.0
2,B000X9NRKS,2,5.0,161,,1.0
2,B000X9NRKS,2,5.0,776,1.0,1.0
2,B000X9NRKS,2,5.0,404,5.0,1.0
4,B000X9NRKS,5,1.0,1922,5.0,0.8
9,B000X9NRKS,13,5.0,596,,0.6923076923076923
2,B000X9NRKS,3,1.0,115,,0.6666666666666666
2,B000X9NRKS,3,5.0,240,1.0,0.6666666666666666
,B000X9NRKS,,4.0,184,,
,B000X9NRKS,,5.0,205,,
,B000X9NRKS,,5.0,346,5.0,
,B000X9NRKS,,5.0,225,,
,B000X9NRKS,,5.0,337,,
,B000X9NRKS,,5.0,122,,
,B000X9NRKS,,5.0,93,1.0,
,B000X9NRKS,,3.0,221,,
,B000X9NRKS,,5.0,406,1.0,
,B000X9NRKS,,5.0,166,,
,B000X9NRKS,,5.0,199,,
,B000X9NRKS,,5.0,120,,
,B000X9NRKS,,5.0,155,3.0,
,B000X9NRKS,,5.0,105,,
,B000X9NRKS,,5.0,143,2.0,
,B000X9NRKS,,5.0,191,3.0,
,B000X9NRKS,,5.0,223,3.0,
,B000X9NRKS,,5.0,138,1.0,
,B000X9NRKS,,5.0,241,2.0,
,B000X9NRKS,,5.0,384,2.0,
,B000X9NRKS,,5.0,216,,
,B000X9NRKS,,5.0,644,2.0,
1,B000X9NRKS,2,5.0,481,,0.5
1,B000X9NRKS,2,1.0,686,3.0,0.5
1,B000X9NRKS,2,5.0,131,,0.5
,B000X9NRKS,1,5.0,579,8.0,
,B000X9NRKS,1,5.0,256,1.0,
,B000X9NRKS,1,5.0,133,1.0,
,B004R8J8E0,,4.0,616,,
,B004R8J8E0,,3.0,606,3.0,
,B004R8J8E0,,5.0,618,,
,B004R8J8E0,,5.0,298,,
,B004R8J8E0,,4.0,415,,
,B004R8J8E0,,5.0,470,1.0,
,B004R8J8E0,,4.0,174,,
,B004R8J8E0,,4.0,512,,
,B004R8J8E0,,5.0,290,,
,B004R8J8E0,,5.0,344,,
,B004R8J8E0,,4.0,366,,
,B004R8J8E0,,5.0,217,,
,B004R8J8E0,,4.0,1595,,
,B004R8J8E0,,4.0,935,,
,B004R8J8E0,,4.0,982,1.0,
,B004R8J8E0,,4.0,760,1.0,
,B004R8J8E0,,5.0,342,,
,B004R8J8E0,,5.0,206,,
,B004R8J8E0,,5.0,1292,,
,B004R8J8E0,,4.0,493,1.0,
,B004R8J8E0,,3.0,705,,
,B004R8J8E0,,3.0,1023,,
,B004R8J8E0,,5.0,699,,
,B004R8J8E0,,5.0,210,1.0,
,B004R8J8E0,,5.0,330,,
,B004R8J8E0,,5.0,944,,
,B004R8J8E0,,5.0,142,,
,B004R8J8E0,,3.0,2839,3.0,
,B004R8J8E0,,5.0,475,1.0,
1,B004R8J8E0,2,3.0,1293,,0.5
1,B004R8J8E0,2,3.0,627,,0.5
,B004R8J8E0,1,4.0,672,,
,B004R8J8E0,1,5.0,170,1.0,
,B004R8J8E0,1,5.0,632,,
,B004R8J8E0,1,4.0,1193,2.0,
,B004R8J8E0,1,5.0,2678,,
,B004R8J8E0,1,5.0,465,,
1,B004R8J8E0,3,4.0,1683,1.0,0.3333333333333333
1,B004R8J8E0,4,1.0,409,,0.25
2,B004R8J8E0,6,2.0,3429,,0.3333333333333333
4,B004R8J8E0,4,5.0,909,3.0,1.0
5,B004R8J8E0,6,4.0,804,1.0,0.8333333333333334
2,B004R8J8E0,2,5.0,342,,1.0
2,B004R8J8E0,2,5.0,331,,1.0
1,B004R8J8E0,1,2.0,526,,1.0
1,B004R8J8E0,1,4.0,329,,1.0
1,B004R8J8E0,1,5.0,1062,,1.0
1,B004R8J8E0,1,5.0,873,2.0,1.0
1,B004R8J8E0,1,4.0,410,,1.0
1,B004R8J8E0,1,5.0,435,1.0,1.0
1,B004R8J8E0,1,4.0,203,,1.0
1,B004R8J8E0,1,5.0,284,,1.0
1,B004R8J8E0,1,4.0,809,,1.0
1,B004R8J8E0,1,4.0,729,,1.0
1,B004R8J8E0,1,5.0,240,,1.0
3,B004R8J8E0,4,5.0,544,2.0,0.75
2,B004R8J8E0,3,5.0,399,1.0,0.6666666666666666
2,B004R8J8E0,3,4.0,262,,0.6666666666666666
,B004R8J8E0,,5.0,670,1.0,
,B004R8J8E0,,5.0,134,,
,B004R8J8E0,,4.0,799,,
,B004R8J8E0,,5.0,195,1.0,
,B004R8J8E0,,3.0,635,,
,B004R8J8E0,,5.0,273,,
,B004R8J8E0,,4.0,559,,
,B004R8J8E0,,2.0,1268,,
,B004R8J8E0,,4.0,844,,
,B004R8J8E0,,5.0,536,,
,B004R8J8E0,,4.0,1779,,
,B004R8J8E0,,4.0,515,,
,B004R8J8E0,,4.0,931,,
,B004R8J8E0,,3.0,1001,,
,B004R8J8E0,,5.0,643,1.0,
,B004R8J8E0,,4.0,1005,1.0,
,B004R8J8E0,,4.0,514,3.0,
,B004R8J8E0,,5.0,493,1.0,
,B004R8J8E0,,5.0,686,,
,B004R8J8E0,,4.0,329,1.0,
,B004R8J8E0,,4.0,499,,
,B004R8J8E0,,3.0,1345,,
,B004R8J8E0,,3.0,841,,
,B004R8J8E0,,4.0,260,,
,B004R8J8E0,,4.0,374,2.0,
,B004R8J8E0,,3.0,755,,
,B004R8J8E0,,5.0,359,1.0,
,B004R8J8E0,,5.0,603,,
,B004R8J8E0,,4.0,839,1.0,
,B004R8J8E0,,4.0,656,,
,B004R8J8E0,,3.0,607,,
,B004R8J8E0,,5.0,195,1.0,
,B004R8J8E0,,4.0,220,,
,B004R8J8E0,,3.0,454,,
,B004R8J8E0,,4.0,1117,1.0,
,B004R8J8E0,,5.0,503,,
,B004R8J8E0,,4.0,446,,
,B004R8J8E0,,4.0,171,,
,B004R8J8E0,,3.0,381,,
,B004R8J8E0,,5.0,212,,
,B004R8J8E0,,4.0,382,,
,B004R8J8E0,,4.0,560,2.0,
,B004R8J8E0,,4.0,116,,
,B004R8J8E0,,4.0,913,,
,B004R8J8E0,,5.0,417,1.0,
,B004R8J8E0,,5.0,1211,2.0,
,B004R8J8E0,,5.0,574,,
,B004R8J8E0,,5.0,618,,
,B004R8J8E0,,5.0,546,,
,B004R8J8E0,,4.0,240,,
,B004R8J8E0,,4.0,1033,,
,B004R8J8E0,,3.0,660,,
,B004R8J8E0,,5.0,215,,
,B004R8J8E0,,5.0,823,1.0,
,B004R8J8E0,,5.0,772,,
,B004R8J8E0,,5.0,311,,
,B004R8J8E0,,5.0,724,5.0,
,B004R8J8E0,,5.0,155,,
,B004R8J8E0,,4.0,1132,,
,B004R8J8E0,,4.0,561,,
,B004R8J8E0,,4.0,623,,
